sent_id,sent_text,sent_label1,sent_label2,sent_label3
7-51049-0,"Estimada Sra. Alcaldesa: en los últimos días observo con suma preocupación como mi calle aparece de la noche a la mañana, sorprendentemente, totalmente cubierta de basura bolsas abiertas y esparcidas en la vía, que llevan dos semanas sin barrer.",NO,SPAM,NONE
7-51049-1,"Como no creo en las casualidades, y como sospecho del contínuo empeño de algunos sectores ideológicos y empresariales en desprestigiar su capacidad de gestión, deseo poner esta situación tan anomala en su conocimiento, para que tome Ud. Las medidas de control oportunas sobre las empresas concesionarias que deberían cumplir diligentemente con sus obligaciones en cuanto a la limpieza viaria.",NO,SPAM,NONE
7-51049-2,La vía en concreto es la c Diego Manchado del Distrito de Puente de Vallecas.,NO,SPAM,NONE
7-51049-3,"Atentamente, un vecino de Madrid.",NO,SPAM,NONE
7-51872-0,"Buenos días a tod@s, la limpieza es una de las partes de una sociedad que tenemos que cuidar tod@s sin excepción, es tan importante como la seguridad de una ciudad o la sanidad para las personas, si tenemos insalubridad en una ciudad corremos mucho riesgo en todos los aspectos, os envío un enlace para que entréis a leerlo si os parece correcto votarlo, los puntos a tratar sobre la limpieza son bastante interesantes, no hace falta hacer inversiones exageradas, es más, todo ello está sobradamente probado y funciona, votar la idea si os parece bien para conseguir el máximo posible de votos para poder reaccionar frente a la limpieza de Madrid.",NO,SPAM,NONE
7-63450-0,"No es más limpio el que más limpia, sino el que menos ensucia.",NO,SPAM,NONE
7-63450-1,"Hay que educar a los ciudadanos, aunque sea a base de multas.",NO,SPAM,NONE
7-71967-0,Madrid libre de excrementos vota.,NO,SPAM,NONE
7-73936-0,Madrid libre de excrementos vota.,NO,SPAM,NONE
7-75400-0,Vivo en la zona latina y cerca zona Madrid río.,NO,SPAM,NONE
7-75400-1,"Desde hace más de 2 meses no pasa nadie a limpiar las calles y cada vez que voy al colegio de mi hija tengo que ir esquivando las mierdas de los perros, palomas papeles publicidad de prostitutas y masajes orientales que dejan en los coches.",NO,SPAM,NONE
7-75400-2,Justo en Madrid río todo limpio pero qué pasa con las calles paralelas que les separa solamente un paso de peatones?,NO,SPAM,NONE
7-75400-3,el sábado pasado que diluviaba en Madrid veo a una persona de la limpieza.,NO,SPAM,NONE
7-75400-4,Paseando el carro? qué se va a limpiar un día de lluvia?,NO,SPAM,NONE
7-75400-5,por favor.,NO,SPAM,NONE
7-75797-0,Madrid libre de excrementos vota.,NO,SPAM,NONE
7-77184-0,El problema principal es la propia ciudadanía que somos unos cerdos.,NO,SPAM,NONE
7-77184-1,"En mi barrio pasa e barrendero y a las 5 horas literalmente, porque es cuando saco al perro ya está otra vez la calle llena de basura, papeles, envoltorios, .",NO,SPAM,NONE
7-77184-2,Y luego ves las papeleras vacías.,NO,SPAM,NONE
7-77184-3,En mi barrio al menos mis vecinos son unos cerdos.,NO,SPAM,NONE
7-77668-0,Mejor algo más básico aun.,NO,SPAM,NONE
7-77668-1,No ensuciar.,NO,SPAM,NONE
7-78230-0,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.,NO,SPAM,NONE
7-78230-1,Os recuerdo que España es el país de la OCDE donde más avanzó la desigualdad durante la crisis.,NO,SPAM,NONE
7-78230-2,La desigualdad en España avanza a un ritmo que supera hasta 14 veces a Grecia.,NO,SPAM,NONE
7-78230-3,"La pobreza y la exclusión en España han aumentado alarmantemente en los últimos años, con 134 millones de personas en riesgo de exclusión en el año 2014 292 de la población española según concluye el informe Una economía al servicio del 1 hecha pública en 2016 por Oxfam Intermon.",NO,SPAM,NONE
7-78230-4,"Por otra lado, estamos a la espera de que nos apliquen 10000 millones de euros en recortes desde Europa.",NO,SPAM,NONE
7-78230-5,"Podemos seguir obviando este tema, pensar que no pasa nada pero ahora es el momento de plantear acciones contra la pobreza: .",NO,SPAM,NONE
7-78347-0,Eduquense y no ensucien tanto.,NO,SPAM,NONE
7-78347-1,La limpieza de las calles debe aplicarse igual en todos los distritos.,NO,SPAM,NONE
7-78347-2,Porque en distritos como Vallecas haya mucha gente que le gusta ser poco educada y civica.,NO,SPAM,NONE
7-78347-3,No se debe gastar más dinero para lumpiezas extras.,YES,CLAIM,NONE
7-78347-4,Si no que se eduque la gente que para eso la educación es gratuita y para todos.,YES,PREMISE,ALTERNATIVE
7-82383-0,"Mi madre que era una señora muy sabia para mi, claro está decía no es más limpio quien más lava si no quien menos ensucia.",NO,SPAM,NONE
7-82383-1,"La base está en la educación, para todo; educación desde la familia y los colegios.",NO,SPAM,NONE
7-83301-0,"Sí limpiar limpian al menos en mi barrio Usera, pero la gente no colabora demasiado, al rato o al día siguiente más y lo vuelven a limpiar porque yo veo a los camiones y servicio de limpieza y. Otra vez, no dan a basto, la verdad ¿Qué se puede hacer?",NO,SPAM,NONE
7-83301-1,a lo mejor habría que multar a los marranetes recurrentes multa que puedan pagar con dinero u horas de trabajo limpiando.,NO,SPAM,NONE
7-83301-2,Una idea.,NO,SPAM,NONE
7-84455-0,"Las empresas privadas de limpieza tienen que cumplir con lo firmado en contrato, de lo contrario el Ayuntamiento perfectamente y obligatoriamente deben rescindir el contrato, e incluso si así figura en contrato, que debería de figurar sancionar económicamente a estas.",YES,CLAIM,NONE
7-85675-0,"Limpiar las calles si, ensuciar menos también y más cultura cívica para no ensuciar las calles también, no se trata de limpiar mucho si el ciudadano no es consciente de reciclar y utilizar las papelera y contenedores adecuadamente y en cuanto a su argumento de menos propuesta y limpiar ya no es incompatible una cosa con la otra, me gustaría que pusiera la misma enjundia con los guarr@s que ensucian las calles.",YES,CLAIM,NONE
7-87740-0,Habrá que empezar por no ensuciar entonces.,NO,SPAM,NONE
7-91145-0,"El barrio de San Isidro da bastante pena, sobretodo desde que está ocupada la casa en la calle José Garrido.",NO,SPAM,NONE
7-91145-1,La calle está llena de excrementos de los perros que dejan sueltos y de los cuales nos recogen sus excrementos.,NO,SPAM,NONE
7-91145-2,Por otro lado dejan ropa tirada por el suelo de toda la calle y muebles y basura.,NO,SPAM,NONE
7-91145-3,Esto empeora si el único servicio que hay es un barrendero que pasa como mucho una vez a la semana.,NO,SPAM,NONE
7-91145-4,"Por favor, nosotros también merecemos un barrio limpio.",NO,SPAM,NONE
8188-0-0,Crear carriles bicicleta con separación de los demás vehículos,YES,CLAIM,NONE
8188-0-0,"Crear carriles bicicletas independientes, con separación de los demás vehículos y aparcamientos propios, como en otros países Europeos.",YES,CLAIM,NONE
8188-59745-0,"Totalmente de acuerdo, el carril bicicleta se ha convertido en pista de atletismo, carril carrito de niño, carril transeúntes, carril juvenil de chiquillos.",YES,CLAIM,NONE
8188-59753-0,Creo que ya hay como 100 propuestas de este tipo.,YES,CLAIM,NONE
8188-59753-1,No estaría ed más usar el buscador.,YES,PREMISE,ALTERNATIVE
8188-59753-2,Ya da pereza intentar discutir sobre alguna de ellas.,YES,PREMISE,CONCLUSION
8188-112605-0,"Para todos aquellos que usan la bicicleta los domingos pares de cada mes, siempre que los niveles de contaminación sean 40 mg/m3, no sea época ni de mucho frío ni de mucho calor, ni época de caída de hojas, ni época primaveral en pleno florecimiento, son muy útiles los carriles bicicleta.",YES,CLAIM,NONE
8188-59764-0,Tiene que haber carril bicicleta pero no incorporado en las aceras como el que va por odonel que van mezclados peatones y ciclistas.,YES,CLAIM,NONE
8188-59764-1,Sin seguridad para ningúno.,NO,SPAM,NONE
8188-59903-0,Propuesta que integra la bicicleta en la ciudad: .,NO,SPAM,NONE
8188-60001-0,"Ya la he votado, me parece mucho más acertada.",NO,SPAM,NONE
8188-59917-0,"Claro, al principio es un carril para todo, porque falta cultura de carril bicicleta.",YES,CLAIM,NONE
8188-59917-1,Y no me refiero a que la gente no sea culta sino a que todavía no estamos acostumbrados a convivir en el día a día con ese elemento extraño en nuestra ciudad.,YES,PREMISE,EXPLANATION
8188-59917-2,"En mi opinión, para darle el definitivo empujón a la relación Madrid&Bici, es necesaria una importante inversión inicial que incluya un mínimo e importante número km de carril bien señalizados y diferenciados del resto de carriles, que unieran lugares importantes y emblemáticos del centro de la ciudad y que tuvieran muy en cuenta, además para la incorporación a los mismos, estos puntos estratégicos como aparcamientos disuasorios, estaciones de tren etc.",YES,CLAIM,NONE
8188-59917-3,Donde sea posible hacerse con una bicicleta de alquiler.,YES,PREMISE,ADDITION
8188-59917-4,"Y por supuesto, que su alquiler esté incluido dentro del bono transporte, como ya alguien ha propuesto por ahí.",YES,CLAIM,NONE
8188-59917-5,"Con el tiempo solo se tratará de ampliar con criterio, y afrontar pequeños inconvenientes que tiene la ciudad como las cuestas.",YES,PREMISE,ADDITION
8188-59978-0,Apoyo tu propuesta y pido tu apoyo para esta otra que pide una verdadera Red de Carril Bici Seguro en todo Madrid.,NO,SPAM,NONE
8188-59978-1,¡Ya tenemos más de 4300 apoyos!,NO,SPAM,NONE
8188-59978-2,Gracias y un saludo.,NO,SPAM,NONE
8188-114336-0,"Jrcomposer, la propuesta que me sale esta injustamente archivada ya que tenia más de 10000 apoyos.",NO,SPAM,NONE
8188-60231-0,"Pues en Múnich, donde he vivido mucho tiempo, una de esas ciudades de Europa, el carril bicicleta suele estar en la calzada y en muchas calles hasta en sentido contrario al de los coches.",NO,SPAM,NONE
8188-60231-1,"El separar los carriles no es garantía ningúna de seguridad, sino más bien el acostumbrar a los coches a darse cuenta de que no son los dueños de la calle.",YES,CLAIM,NONE
8188-60448-0,"Claro! Es muy lógico pedir que se invierta un dinero que no hay en carriles bicicletas por delante de muchas otras cosas, tonterías como sanidad limpieza ayudas sociales y sería perfecto en el centro de Madrid tener dicho carril bicicleta eliminando un carril de coches ya que los atascos no son un problema acuciante Seguro que todo el mundo cambia el coche por la bicicleta No?.",YES,CLAIM,NONE
8188-60664-0,Antes que gastar pasta en mejoras para los ciclistas haría otras mejoras sociales más urgentes.,YES,CLAIM,NONE
8188-60664-1,"Y por cierto, lo que tienen que hacer es implantar un carnet de ciclista, por que estoy hasta las narices de ver como se saltan todos los semáforos incluso mientras estamos cruzando los peatones.",YES,PREMISE,REASON
8188-60754-0,"Estoy contigo, algunos ciclistas van a su aire sin tener en cuenta ni coches ni peatones.",YES,CLAIM,NONE
8188-60754-1,Debería haber guardias para multarlos en lugar de tanto agente de movilidad o vigilantes de tiket de la hora.,YES,PREMISE,ALTERNATIVE
8188-106935-0,"Totalmente de acuerdo, Pero cuántos años pasarán para que Todos podamos Respetarnos, Porq así como hay ciclistas que se la suda no respetando a los peatones, semaforos y etc. , igual los peatones deberían hacer lo mismo!.",NO,SPAM,NONE
8188-61249-0,Carril bicicleta a la calzada.,NO,SPAM,NONE
8188-61249-1,Siempre acaban pagando los peatones y beneficiado los coches.,YES,CLAIM,NONE
8188-78261-0,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.,YES,CLAIM,NONE
8188-78261-1,Os recuerdo que España es el país de la OCDE donde más avanzó la desigualdad durante la crisis.,YES,PREMISE,ADDITION
8188-78261-2,La desigualdad en España avanza a un ritmo que supera hasta 14 veces a Grecia.,YES,PREMISE,ADDITION
8188-78261-3,"La pobreza y la exclusión en España han aumentado alarmantemente en los últimos años, con 134 millones de personas en riesgo de exclusión en el año 2014 292 de la población española según concluye el informe Una economía al servicio del 1 hecha pública en 2016 por Oxfam Intermon.",NO,SPAM,NONE
8188-78261-4,"Por otra lado, estamos a la espera de que nos apliquen 10000 millones de euros en recortes desde Europa.",NO,SPAM,NONE
8188-78261-5,"Podemos seguir obviando este tema, pensar que no pasa nada pero ahora es el momento de plantear acciones contra la pobreza: .",NO,SPAM,NONE
8188-99747-0,Que lindo ver que se desarrolla una cultura de transporte sostenible y saludable.,NO,SPAM,NONE
8188-106939-0,"Apoyo tu propuesta! aya El que quiera ir por la Calzada, Por esperar que a un conductor respete y tenga paciencia al paso que va el ciclista uffff van a pasar más de 50 años.",YES,CLAIM,NONE
8188-112606-0,Nivelazo de comentario.,NO,SPAM,NONE
8188-109138-0,Si el carril bicicleta está segregado también tiene sus desventajas.,YES,CLAIM,NONE
8188-109138-1,"Calramente hay dos posturas a reconciliar, el carrilbicismo, favorable a la instalación de infraestructuras segregadas y por otro lado el calzadismo, que apuesta por la coexistencia de las bicicletas con el resto del tráfico rodado en todo momento.",YES,CLAIM,NONE
8188-109138-2,"Los carriles bicicleta segregados no son baratos, es quitarle estorbos al coche y si el diseño no está muy bien cuidado e integrado es sólo para bicicleta de ocio, no sirve como vía real para dar movilidad del día a día.",YES,PREMISE,EXPLANATION
8188-109138-3,Cuidado con las propuestas bienintencionadas pero poco definidas.,YES,CLAIM,NONE
8188-112164-0,"No es una buena decisión, en mi opinión, porque la demanda es baja, la frecuencia también habría de serlo, la inseguridad aumenta por esos motivos, y el incremento de gasto es muy importante efectos en el control de accesos, trenes y mantenimiento de la red sería mucho más barata una red equivalente de autobuses en superficie además de proporcionar mayor calidad ya que la velocidad de circulación a esas horas es similar o superior a la del Metro, las unidades de transporte son menores y la oferta sería con mayor frecuencia, se ahorraría tiempo en bajar y subir al/de las estaciones de Metro, y la inseguridad en superficie sería menor que en los túneles de la red subterránea.",YES,PREMISE,REASON
8188-112164-1,Esta solución sería lógica también para una red nocturna de transporte disminuyendo el horario de servicio de Metro.,YES,PREMISE,ADDITION
8188-116886-0,"Yo quiero ir en patines, ¿hacemos otro para patines?",NO,SPAM,NONE
8188-116886-1,"Tengo un primo que prefiere ir en Segway, ¿qué os parece si hacemos otro para él?",NO,SPAM,NONE
8188-116886-2,"Con esto, más el de la bicicleta, ya hemos liquidado los 3 carriles por sentido de la castellana los laterales los peatonalizamos, qué demonios Buen trabajo.",NO,SPAM,NONE
8188-117685-0,"Me parece una buena propuesta, unos carriles bicicleta a lo estilo londinense.",NO,SPAM,NONE
8188-120246-0,Apoyo la propuesta.,NO,SPAM,NONE
8188-120246-1,Sinceramente ahora mismo circular en bicicleta por la calzada en el centro de Madrid es jugarte el tipo y algo realmente peligroso.,YES,CLAIM,NONE
8188-120246-2,Si hubiera seguridad para los usuarios de bicicletas mucha más gente la usaría como transporte habitual.,YES,PREMISE,CONDITION
8188-121621-0,Apoyar en todo la alternativa a movernos en bicicleta por Madrid.,NO,SPAM,NONE
8188-121621-1,Para que la gente se decida hay que fomentarlo.,NO,SPAM,NONE
8188-121621-2,Es una ciudad estupenda para trasladarse en bicicleta.,YES,CLAIM,NONE
8188-121621-3,Tenemos muchos meses de buen clima para su uso si lo compáramos con el resto de Europa donde se mueven sobre calles nevadas.,YES,PREMISE,REASON
8188-121621-4,Tenemos que aprovecharlo y disfrutarlo.,NO,SPAM,NONE
8188-121621-5,Carriles bicicleta por favor.,NO,SPAM,NONE
8253-0-0,Más bibliotecas con puestos de estudio y 24 horas,YES,CLAIM,NONE
8253-0-0,"Es una vergüenza que en Madrid tengas que luchar por conseguir un puesto de estudio en una biblioteca pública, si los jóvenes somos el futuro, ayudarnos a seguir estudiando.",YES,CLAIM,NONE
8253-0-0,En la comunidad de Madrid hay muy pocas bibliotecas públicas y ningúna de ellas abierta 24 horas ni en época de exámenes.,YES,CLAIM,NONE
8253-0-1,Los puestos de estudio son reducidos y muchas veces no tienen ni luz.,YES,PREMISE,ADDITION
8253-0-2,"Los jóvenes madrileños necesitamos estudiar, y aveces no tenemos la posibilidad.",YES,CLAIM,NONE
8253-0-3,"Además de que crear bibliotecas daría trabajo, fomentaría la cultura.",YES,PREMISE,REASON
8253-60103-0,En Madrid hay más de 200 bibliotecas públicas.,YES,CLAIM,NONE
8253-60103-1,"24 horas no, pero muchas de ellas ofrecen servicio ampliado hasta la 1 de la mañana en períodos de exámenes.",YES,PREMISE,ALTERNATIVE
8253-60103-2,Quizá se podrían mejorar las instalaciones de muchas y abrir alguna más aunque personalmente no creo que haya pocas precisamente pero veo totalmente innecesario abrirlas 24 horas.,YES,PREMISE,CONCESSION
8253-60103-3,Primero porque supone un gasto público importante y ningúno estamos dispuestos a pagar más impuestos.,YES,PREMISE,ADDITION
8253-60103-4,"Segundo, y más importante, por la conciliación.",YES,PREMISE,ADDITION
8253-60103-5,"Abrir 24 horas significa que haya personal bibliotecarios y guardias de seguridad, casi siempre sólo estos segundos trabajando toda la noche.",YES,PREMISE,ADDITION
8253-60103-6,Luego cuando se trata de supermercados nos llevamos las manos a la cabeza.,NO,SPAM,NONE
8253-60175-0,"Puede que haya más de 200 bibliotecas, pero desde luego será muy mal distribuidas.",YES,CLAIM,NONE
8253-60175-1,"En el barrio en el que vivo hay dos, y para todos los estudiantes que solemos ir, te aseguro que los sitios que ofrecen son verdaderamente insuficientes.",YES,PREMISE,PRECISION
8253-60175-2,"Me parece una vergüenza que después de todo el trayecto que hago a la sala de estudio más cercana, llegue y vea que todos los sitios están ocupados.",YES,CLAIM,NONE
8253-60175-3,"Si es verdad que si madrugas y estás allí antes de que abran las puertas puedes conseguir sitio, pero esa situación me parece indignante.",YES,PREMISE,CONCESSION
8253-60175-4,"Así que por mucho que haya muchas salas de estudios si estas ofrecen 60 puestos para 200 o más estudiantes que van en épocas de exámenes, no me parece justo.",YES,CLAIM,NONE
8253-60175-5,También estoy de acuerdo con que mejoren las instalaciones.,NO,SPAM,NONE
8253-60175-6,"La sala de estudios de la que hablo es céntrica y eso que no es de las peores; pero los chirríos que hace la puerta cuando la gente entra y sale continuamente, la insuficiente luz que se nos proporciona y los sitios enanos creo que se deberían mejorar.",NO,SPAM,NONE
8253-60528-0,"En mi zona de Hortaleza, hay muy pocas.",NO,SPAM,NONE
8253-60528-1,Es imposible encontrar un sitio en estas.,YES,CLAIM,NONE
8253-60528-2,Una biblioteca es un servicio esencial para los jóvenes ya que muchos no tenemos condiciones para estudiar en casa.,YES,PREMISE,REASON
8253-61108-0,Totalmente de acuerdo.,NO,SPAM,NONE
8253-61108-1,"De hecho he propuesto el mismo asunto, pero la borro y apoyo el tuyo!.",NO,SPAM,NONE
8253-91125-0,Para estudiar lo único que hace falta son ganas.,YES,CLAIM,NONE
8253-91125-1,Si no estudias no lo achaques a la biblioteca.,YES,PREMISE,CONDITION
8253-98762-0,"Hola, te dejo esta propuesta por si te interesa: .",NO,SPAM,NONE
8253-110562-0,Completamente de acuerdo.,NO,SPAM,NONE
8253-110562-1,Cada fin de semana es una lucha para conseguir un sitio donde estudiar.,YES,CLAIM,NONE
8253-110562-2,En Madrid las bibliotecas públicas abren entre semana y cierran en festivos.,YES,PREMISE,PRECISION
8253-110562-3,"Las aperturas extraordinarias en época de exámenes están destinadas a exámenes de la Universidad, olvidándose del resto del colectivo de estudiantes.",YES,PREMISE,ADDITION
8640-0-0,Que los niños de la pública utilicen instalaciones de colegios concertados,YES,CLAIM,NONE
8640-0-0,"Puesto que estos colegios reciben una subvención estatal, y dado que las instalaciones de muchos colegios públicos no son ni parecidas deberían de compartir las instalaciones.",YES,PREMISE,ADDITION
8640-61195-0,A mí me parece bien.,NO,SPAM,NONE
8640-61195-1,"Mis hijos van a un colegio público que no tiene piscina, y al lado hay uno concertado que sí la tiene.",NO,SPAM,NONE
8640-61195-2,"Como actividad extraescolar de natación, hay compañeros de mis hijos que se van en autocar a una piscina privada, cuando podrían ir andando a la del colegio concertado.",YES,CLAIM,NONE
8640-61195-3,"No veo el problema, y si al colegio concertado no le gusta, pues que sea un colegio privado, no concertado, como al que van las hijas de Juanle.",YES,CLAIM,NONE
8640-61480-0,"Pues oiga, apúntelo al concertado y pague por esos servicios, pero claro, es mejor que sean otros quienes lo paguen.",YES,CLAIM,NONE
8640-65314-0,"En teoría, en un colegio concertado no pueden obligarnos a pagar más que en uno público.",YES,CLAIM,NONE
8640-65314-1,"Las subvenciones a los colegios concertados las pagamos entre todos, eso sí, vayamos o no vayamos.",YES,PREMISE,PRECISION
8640-168697-0,Y los públicos también los pagados entre todos.,YES,CLAIM,NONE
8640-168697-1,Acaso se les olvida.,YES,CLAIM,NONE
8640-61479-0,Esto es broma no?,NO,SPAM,NONE
8640-61479-1,Los colegios concertados reciben una parte en subvenciones pero los públicos son el 100 subvencionados por Dios!,YES,CLAIM,NONE
8640-61479-2,"Además, el colegio concertado se copaga por los padres que inscriben allí a sus niños.",YES,PREMISE,ADDITION
8640-61479-3,Eso es como si ahora se propone que las personas que se apunten a polideportivos municipales tienen que tener derecho a utilizar las instalaciones de gimnasios privados.,YES,CLAIM,NONE
8640-61479-4,"En fin, como dicen algunos, la envidia es el deporte nacional.",NO,SPAM,NONE
8640-61964-0,Para eso que se utilicen las instalaciones de un polideportivo municipal.,YES,CLAIM,NONE
8640-93030-0,Solo hay dos polideportivos en el distrito y uno está privatizado y no quiere cumplir con sus obligaciones.,YES,CLAIM,NONE
8640-93030-1,Abono Deporte Madrid reducido.,NO,SPAM,NONE
8640-64315-0,No estoy de acuerdo efectivamente tienen subvención pero el colegio concertado además se sustenta del pago de sus propios alumnos estaría de acuerdo si todos pagaran por adecuar las instalaciones del colegio concertado.,NO,SPAM,NONE
8640-110685-0,"Hola, te dejo esta propuesta por si te interesa: .",NO,SPAM,NONE
86-0-0,Reciclaje aceite de cocina,YES,CLAIM,NONE
86-0-0,Instalación de contenedores para el reciclaje del aceite de cocina.,YES,CLAIM,NONE
86-17231-0,"Actualmente sólo se puede reciclar el aceite de cocina usado en los puntos limpios, en muchas ocasiones alejados de las viviendas.",YES,PREMISE,REASON
86-17231-1,Acercarlo a las comunidades de vecinos facilitaría el reciclaje.,YES,CLAIM,NONE
86-17281-0,"Totalemente de acuerdo! Yo lo reciclo y cada vez que lleno la garrafa me toca llevarla a un punto limpio específico que me pilla muy lejos de casa y los que son móviles los ponen a unos horarios matinales que a mucha gente nos viene fatal, me suena que esos contenedores para aiceite los hay ya en otros ayuntamientos.",YES,PREMISE,ADDITION
86-17371-0,Creo que sería más fácil aumentar el número de puntos limpios móviles y los horarios de los mismos.,YES,CLAIM,NONE
86-17371-1,No se genera tal cantidad de aceites como para tener que colocar otro contenedor en zonas tan limitadas actualmente.,YES,PREMISE,REASON
86-17631-0,Es una propuesta muy interesante.,NO,SPAM,NONE
86-17631-1,En otros Ayuntamientos ya está operativo.,NO,SPAM,NONE
86-17631-2,Cuanto más cerca de las viviendas se coloque más cultura de reciclaje habrá.,YES,CLAIM,NONE
86-17631-3,Os paso un link del Ayuntamiento de Zaragoza.,NO,SPAM,NONE
86-17631-4,"Serían contenedores que se podrían poner junto a los orgánicos, papel o vidrio.",YES,CLAIM,NONE
86-17631-5,Cuidemos Madrid.,YES,CLAIM,NONE
86-17669-0,"Totalmente de acuerdo, que pongan un contenedor de reciclaje de aceite al lado de los contenedores de vidrio y papel que ya tenemos en Madrid, como ya hay en muchas otras provincias.",YES,CLAIM,NONE
86-17773-0,QEn Pais Vasco tienen este sistema en el que se intercambia el bote de aceite lleno por otro vacío y que funciona de forma muy eficiente como ejemplo sobre lo que puede valorarse para hacer.,YES,CLAIM,NONE
86-90291-0,También es muy bueno.,NO,SPAM,NONE
86-17774-0,"Me has copiado la idea que comencé yo hace una semana, pero no pasa nada, mientras se consiga pues genial.",NO,SPAM,NONE
86-17774-1,"Lo único que te aconsejo es que edites la petición e incluyas como petición que es imprescindible que para que se haga una recogida de aceite de la forma más óptima desde el primer día, que sean necesarios 10 contenedores como mínimo en cada distrito, gracias.",YES,CLAIM,NONE
86-17854-0,Hace poco descubri que tengo un punto limpio movil en la calle paralela donde vivo.,NO,SPAM,NONE
86-17854-1,Pero no me sirve de mucho o de nada porque es un día a la semana y a una hora en la que ya me he tenido que ir a trabajar.,YES,CLAIM,NONE
86-17854-2,No estaría mal dejar un contenedor para ello que suelen ser más pequeños que los de vidrio o papel cercanos a estaciones de metro en los barrios o a los colegios.,YES,CLAIM,NONE
86-18054-0,Muy importante esta propuesta.,NO,SPAM,NONE
86-18054-1,"Soy de Gijón y allí el Ayuntamiento hace años que instaló contenedores a la entrada de muchos supermercados, con lo que es muy fácil reciclar el aceite: .",YES,CLAIM,NONE
86-18849-0,No es mala idea David.,NO,SPAM,NONE
86-18849-1,"Al mercado se va casi todos los días, y no cuesta llevar un bote con aceite ya que vas de camino.",YES,CLAIM,NONE
86-52786-0,"En Benicassim, los jueves que hay mercadillo, el ayuntamiento coloca una unidad móvil de reciclaje de productos sensibles cómo puede ser el aceite, pilas etc. Está muy bien pensado.",NO,SPAM,NONE
86-90286-0,También es buena idea.,NO,SPAM,NONE
86-90285-0,"Me parece muy buena idea lo de los supermercados, son sitios a donde la gente acude con frecuencia y muchas veces cercanos a los domicilios.",YES,CLAIM,NONE
86-18273-0,Plan anti grafitis.,NO,SPAM,NONE
86-18273-1,Acabemos con esta lacra: .,NO,SPAM,NONE
86-18683-0,Ya tenemos 1 de votos.,NO,SPAM,NONE
86-18683-1,Tenemos un largo camino pero lo conseguiremos.,NO,SPAM,NONE
86-18683-2,Cuidar Madrid es cuidarnos a nosotros mismos.,NO,SPAM,NONE
86-18867-0,Si te importa el Medio Ambiente igual apoyarías también esta propuesta.,YES,CLAIM,NONE
86-19306-0,Una general y/o relacionada: .,NO,SPAM,NONE
86-21401-0,Muy buena propuesta!,NO,SPAM,NONE
86-21401-1,"También os animo a que aprendáis a hacer jabón casero con el aceite usado para lavar los platos, etc. Es muy fácil, reciclas el aceite y ahorras.",YES,CLAIM,NONE
86-24057-0,El aceite de cocina lo puedes dejar en los puntos limpios que hay en cada barrio.,YES,CLAIM,NONE
86-24057-1,Eso sí tienes que almacenarlo en un recipiente de plástico cualquier botella de refresco.,YES,PREMISE,CONCESSION
86-24156-0,Dónde se puede saber el lugar del punto limpio de cada barrio.,NO,SPAM,NONE
86-24156-1,"Yo lo he estado buscando y solo queda la posibilidad de recurrir a los puntos limpios itinerantes, con un horario reducido una vez a la semana y en horario laboral que impide, al menos en mi caso, poder eliminarlo adecuadamente.",YES,CLAIM,NONE
86-27078-0,Aquí tienes todos: .,NO,SPAM,NONE
86-36894-0,"Gracias por la información, pero si te fijas esos puntos limpios en cada barrio son itinerantes, y sus horarios son bastante restringidos.",YES,CLAIM,NONE
86-36894-1,De todas maneras gracias por la información.,NO,SPAM,NONE
86-71085-0,"Estoy de acuerdo contigo, en Centro por ejemplo los puntos limpios itinerantes funcionan solo 2 horas y cada día están en un sitio, así que es complicado poder llevar algo a los puntos limpios, sobre todo si no dispones de tu propio vehículo, que parece que eres un vago porque no quieres ir con la basura en el autobús para llevarla a tirar.",YES,PREMISE,REASON
86-71085-1,"En el Mercado de los Mostenses hay un contenedor para reciclaje de aceite, hm recoge tejidos para reciclar no solo ropa en buen estado para donarla, sino también la que este rota y muy deteriorada en los Bricor de El Corte Ingles hay contenedores para pequeños electrodomesticos y lamparas.",NO,SPAM,NONE
86-71085-2,"Quizas lo que se le podía pedir al Ayuntamiento es que recopile la información sobre la localización todos estos micro puntos limpios públicos y privados en la web del Ayuntamiento, ordenados por distritos o situados en un mapa para que sea más fácil reciclar.",YES,CLAIM,NONE
86-25573-0,Pues están empezando a ponerlos.,NO,SPAM,NONE
86-25573-1,Cerca del Parque de s Isidro ya pusieron uno antes del verano.,NO,SPAM,NONE
86-25573-2,"Lo que pasa es que a veces está y otras no, quizá se lo lleven para vaciar.",NO,SPAM,NONE
86-25573-3,Pero apoyo.,NO,SPAM,NONE
86-26414-0,Una propuesta a seguir: .,NO,SPAM,NONE
86-27165-0,"Si mi pueblo Montijo -ba los tiene, ¿por qué no Madrid?",NO,SPAM,NONE
86-27165-1,"Hasta ahora, tengo que meter el aceite en botellitas de agua, cerrarlas bien y a la basura.",NO,SPAM,NONE
86-28528-0,Ya existe.,NO,SPAM,NONE
86-28528-1,En todos los puntos limpios que hay en Madrid.,NO,SPAM,NONE
86-28528-2,Solo hay que molestarse en ir a ellos.,NO,SPAM,NONE
86-33090-0,"Claro, la recogida de aceite ya se hace en los puntos limpios.",NO,SPAM,NONE
